ID,Link,Title,Price,Locali,Metratura,isArredato
111857159,https://www.immobiliare.it/annunci/111857159/,"Appartamento via Umberto I, Piazze - Duomo, Padova", 510/mese,5 ,93 ,True
74794350,https://www.immobiliare.it/annunci/74794350/,"Quadrilocale via Luigi Pellizzo 39, Stanga - Pio X, Padova", 900/mese,4 ,84 ,True
112264849,https://www.immobiliare.it/annunci/112264849/,"Quadrilocale via Altichieri da Zevio, Arcella - Sant'Antonino, Padova", 780/mese,4 ,93 ,True
112130683,https://www.immobiliare.it/annunci/112130683/,"Villa bifamiliare via Giovanni Boccaccio, Ponte San Nicolò", 900/mese,5 ,200 ,False
110630227,https://www.immobiliare.it/annunci/110630227/,"Trilocale via santa caterina, Stanghella", 700/mese,3 ,80 ,True
112408049,https://www.immobiliare.it/annunci/112408049/,"Quadrilocale via Giovanni XXIII, Meggiaro Basso, Este", 600/mese,4 ,0,False
112449307,https://www.immobiliare.it/annunci/112449307/,"Villa plurifamiliare, nuova, 130 m², Centro, Codevigo", 750/mese,4 ,130 ,False
71480846,https://www.immobiliare.it/annunci/71480846/,"Villa bifamiliare via Roma, Centro, Polverara", 900/mese,5 ,145 ,False
110851645,https://www.immobiliare.it/annunci/110851645/,"Trilocale via aldo moro, Campagnola, Brugine", 600/mese,3 ,0,True
110709207,https://www.immobiliare.it/annunci/110709207/,"Terratetto unifamiliare via Francesco Petrarca, Battaglia Terme", 900/mese,5 ,152 ,True
111829087,https://www.immobiliare.it/annunci/111829087/,"Trilocale via Enrico Fermi, Chiesanuova, Padova", 700/mese,3 ,56 ,True
112050453,https://www.immobiliare.it/annunci/112050453/,"Trilocale via Ilaria Alpi, Voltabarozzo, Padova", 690/mese,3 ,73 ,True
112347987,https://www.immobiliare.it/annunci/112347987/,"Trilocale buono stato, secondo piano, Chiesanuova, Padova", 700/mese,3 ,72 ,True
112169617,https://www.immobiliare.it/annunci/112169617/,"Trilocale via Marza 15, Centro, Montegrotto Terme", 660/mese,3 ,75 ,True
112528239,https://www.immobiliare.it/annunci/112528239/,"Trilocale via Girolamo Muzio, Guizza, Padova", 700/mese,3 ,79 ,True
111269963,https://www.immobiliare.it/annunci/111269963/,"Trilocale piazza Maggiore, 20, Centro Storico, Este", 750/mese,3 ,75 ,False
111269965,https://www.immobiliare.it/annunci/111269965/,"Trilocale piazza Maggiore, 20, Centro Storico, Este", 750/mese,3 ,75 ,False
110882283,https://www.immobiliare.it/annunci/110882283/,"Quadrilocale via Molare, Centro, Teolo", 700/mese,4 ,96 ,True
112237547,https://www.immobiliare.it/annunci/112237547/,"Trilocale via Zabarella, 81, Santa Sofia - Altinate, Padova", 350/mese,3 ,20 ,True
112433907,https://www.immobiliare.it/annunci/112433907/,"Quadrilocale via Roma 2, Centro, Villa del Conte", 700/mese,4 ,97 ,True
89232805,https://www.immobiliare.it/annunci/89232805/,"Quadrilocale via Pietro Liberi, Arcella - Sant'Antonino, Padova", 790/mese,4 ,79 ,True
112558647,https://www.immobiliare.it/annunci/112558647/,"Trilocale via Giovanni Battista Tiepolo 26, Portello - Ospedali, Padova", 500/mese,3 ,25 ,True
111779023,https://www.immobiliare.it/annunci/111779023/,"Trilocale vicolo San Massimo 3, Portello - Ospedali, Padova", 500/mese,3 ,52 ,True
107562997,https://www.immobiliare.it/annunci/107562997/,"Attico piazza Maggiore, Centro Storico, Este", 750/mese,3 ,90 ,False
111316225,https://www.immobiliare.it/annunci/111316225/,"Trilocale piazza guariento, Meggiaro Basso, Este", 550/mese,3 ,65 ,True
111857159,https://www.immobiliare.it/annunci/111857159/,"Appartamento via Umberto I, Piazze - Duomo, Padova", 510/mese,5 ,93 ,True
74794350,https://www.immobiliare.it/annunci/74794350/,"Quadrilocale via Luigi Pellizzo 39, Stanga - Pio X, Padova", 900/mese,4 ,84 ,True
112264849,https://www.immobiliare.it/annunci/112264849/,"Quadrilocale via Altichieri da Zevio, Arcella - Sant'Antonino, Padova", 780/mese,4 ,93 ,True
112130683,https://www.immobiliare.it/annunci/112130683/,"Villa bifamiliare via Giovanni Boccaccio, Ponte San Nicolò", 900/mese,5 ,200 ,False
110630227,https://www.immobiliare.it/annunci/110630227/,"Trilocale via santa caterina, Stanghella", 700/mese,3 ,80 ,True
112408049,https://www.immobiliare.it/annunci/112408049/,"Quadrilocale via Giovanni XXIII, Meggiaro Basso, Este", 600/mese,4 ,0,False
112449307,https://www.immobiliare.it/annunci/112449307/,"Villa plurifamiliare, nuova, 130 m², Centro, Codevigo", 750/mese,4 ,130 ,False
71480846,https://www.immobiliare.it/annunci/71480846/,"Villa bifamiliare via Roma, Centro, Polverara", 900/mese,5 ,145 ,False
110851645,https://www.immobiliare.it/annunci/110851645/,"Trilocale via aldo moro, Campagnola, Brugine", 600/mese,3 ,0,True
110709207,https://www.immobiliare.it/annunci/110709207/,"Terratetto unifamiliare via Francesco Petrarca, Battaglia Terme", 900/mese,5 ,152 ,True
111829087,https://www.immobiliare.it/annunci/111829087/,"Trilocale via Enrico Fermi, Chiesanuova, Padova", 700/mese,3 ,56 ,True
112081279,https://www.immobiliare.it/annunci/112081279/,"Trilocale via Settabile, Centro Storico, Este", 700/mese,3 ,90 ,True
112361235,https://www.immobiliare.it/annunci/112361235/,"Quadrilocale via Bagatella, Arcella - Sant'Antonino, Padova", 600/mese,4 ,70 ,True
112102245,https://www.immobiliare.it/annunci/112102245/,"Trilocale via Dante Alighieri, Centro, Megliadino San Vitale", 550/mese,3 ,0,True
112261229,https://www.immobiliare.it/annunci/112261229/,"Quadrilocale via Roma campagnola di brugine, Campagnola, Brugine", 320/mese,4 ,90 ,True
111482133,https://www.immobiliare.it/annunci/111482133/,"Appartamento via Roma, Ca' Ponte, Cadoneghe", 850/mese,5 ,80 ,True
112283927,https://www.immobiliare.it/annunci/112283927/,"Quadrilocale buono stato, primo piano, Terranegra, Padova", 850/mese,4 ,124 ,False
112347291,https://www.immobiliare.it/annunci/112347291/,"Trilocale nuovo, primo piano, Centro, Villafranca Padovana", 800/mese,3 ,103 ,False
111812903,https://www.immobiliare.it/annunci/111812903/,"Quadrilocale via Savonarola, Savonarola - Ponte Molino, Padova", 790/mese,4 ,80 ,True
111951537,https://www.immobiliare.it/annunci/111951537/,"Trilocale viale Po, Sarmeola, Rubano"," 850/mese 1.000(-15,0%)",3 ,90 ,True
111065275,https://www.immobiliare.it/annunci/111065275/,"Villa bifamiliare via vespucci, Saletto, Vigodarzere", 750/mese,4 ,90 ,False
112288205,https://www.immobiliare.it/annunci/112288205/,"Trilocale via Luigi Sedea 2, Mortise, Padova", 650/mese,3 ,85 ,True
71480682,https://www.immobiliare.it/annunci/71480682/,"Quadrilocale via Romea 41/A, Centro, Legnaro", 200/mese,4 ,60 ,True
112427665,https://www.immobiliare.it/annunci/112427665/,"Quadrilocale via Monte Sabotino 12, Centro, Ponte San Nicolò", 750/mese,4 ,80 ,False
111447627,https://www.immobiliare.it/annunci/111447627/,"Trilocale via marendole, Monselice", 700/mese,3 ,80 ,True
112358583,https://www.immobiliare.it/annunci/112358583/,"Quadrilocale via Monte Sabotino, Centro, Ponte San Nicolò", 780/mese,4 ,78 ,False
112453263,https://www.immobiliare.it/annunci/112453263/,"Quadrilocale via Guizza, Guizza, Padova", 850/mese,4 ,96 ,False
112424193,https://www.immobiliare.it/annunci/112424193/,"Quadrilocale via caron 1 sant'angelo di piove di sacco, Centro, Sant'Angelo di Piove di Sacco", 300/mese,4 ,90 ,True
71480678,https://www.immobiliare.it/annunci/71480678/,"Quadrilocale via romea 41/a, Centro, Legnaro", 280/mese,4 ,90 ,True
109990361,https://www.immobiliare.it/annunci/109990361/,"Trilocale via Sorio, Brusegana - Aeroporto, Padova", 350/mese,3 ,75 ,True
112235327,https://www.immobiliare.it/annunci/112235327/,"Appartamento via Pier Paolo Vergerio, Santa Rita, Padova", 870/mese,5 ,90 ,False
112479149,https://www.immobiliare.it/annunci/112479149/,"Terratetto unifamiliare via Piovese, Voltabarozzo, Padova", 220/mese,4 ,0,True
112166991,https://www.immobiliare.it/annunci/112166991/,"Appartamento via giuliani, San Giuseppe - San Giovanni, Padova", 600/mese,5+ ,11 ,True
110345913,https://www.immobiliare.it/annunci/110345913/,"Appartamento via Ildebrandino Mezzabati, Sant'Osvaldo - San Paolo, Padova", 900/mese,5 ,100 ,False
103763080,https://www.immobiliare.it/annunci/103763080/,"Trilocale ottimo stato, secondo piano, Casalserugo", 700/mese,3 ,95 ,True
112479141,https://www.immobiliare.it/annunci/112479141/,"Terratetto unifamiliare via Piovese, Voltabarozzo, Padova", 250/mese,4 ,0,True
112070867,https://www.immobiliare.it/annunci/112070867/,"Quadrilocale via Astico, Altichiero, Padova", 850/mese,4 ,90 ,True
109777549,https://www.immobiliare.it/annunci/109777549/,"Villa a schiera 3 locali, buono stato, Castellaro, San Pietro in Gu"," 850/mese 950(-10,5%)",3 ,150 ,True
112053557,https://www.immobiliare.it/annunci/112053557/,"Quadrilocale Ponte San NIcolò, Centro, Ponte San Nicolò", 850/mese,4 ,120 ,False
111946931,https://www.immobiliare.it/annunci/111946931/,"Trilocale vicolo Tiziano Aspetti, Santissima Trinità, Padova", 700/mese,3 ,70 ,True
112329571,https://www.immobiliare.it/annunci/112329571/,"Trilocale ottimo stato, primo piano, Centro, Villa del Conte", 565/mese,3 ,55 ,True
112351483,https://www.immobiliare.it/annunci/112351483/,"Trilocale via Piazzola, Centro, Villafranca Padovana", 560/mese,3 ,70 ,True
112355961,https://www.immobiliare.it/annunci/112355961/,"Trilocale via Capriccio, Centro, Vigonza", 620/mese,3 ,78 ,True
111573089,https://www.immobiliare.it/annunci/111573089/,"Trilocale Strada Statale Adriatica, Stanghella", 640/mese,3 ,90 ,True
112406531,https://www.immobiliare.it/annunci/112406531/,"Quadrilocale via Caposeda, Centro, Montegrotto Terme", 700/mese,4 ,95 ,True
112405205,https://www.immobiliare.it/annunci/112405205/,"Trilocale Borgo Treviso, Centro, Cittadella", 580/mese,3 ,70 ,True
112454719,https://www.immobiliare.it/annunci/112454719/,"Quadrilocale via Giuseppe Fiocco, Salboro, Padova", 600/mese,4 ,80 ,True
112430801,https://www.immobiliare.it/annunci/112430801/,"Trilocale via Montà, Montà - Sant'Ignazio, Padova", 550/mese,3 ,60 ,True
112464161,https://www.immobiliare.it/annunci/112464161/,"Trilocale via Veneto, Centro, Granze", 550/mese,3 ,80 ,True
105466917,https://www.immobiliare.it/annunci/105466917/,"Quadrilocale via Giosuè Carducci, Piove di Sacco", 650/mese,4 ,80 ,True
112480195,https://www.immobiliare.it/annunci/112480195/,"Trilocale via Settabile, Este", 450/mese,3 ,50 ,True
110668733,https://www.immobiliare.it/annunci/110668733/,"Appartamento ottimo stato, Centro, Abano Terme", 800/mese,5+ ,158 ,False
112400165,https://www.immobiliare.it/annunci/112400165/,"Trilocale via Europa 53, Centro, Rubano", 750/mese,3 ,74 ,True
109236629,https://www.immobiliare.it/annunci/109236629/,"Villa unifamiliare, buono stato, 140 m², Paltana - Mandria, Padova", 450/mese,5+ ,140 ,True
112104189,https://www.immobiliare.it/annunci/112104189/,"Trilocale ottimo stato, primo piano, Battaglia Terme", 900/mese,3 ,65 ,True
99888204,https://www.immobiliare.it/annunci/99888204/,"Trilocale via Pergolette 5, Centro, Lozzo Atestino", 675/mese,3 ,77 ,False
112528685,https://www.immobiliare.it/annunci/112528685/,"Trilocale via Roma , Snc, Centro, Solesino", 750/mese,3 ,78 ,True
108452887,https://www.immobiliare.it/annunci/108452887/,"Quadrilocale buono stato, piano terra, Guizza, Padova", 800/mese,4 ,75 ,True
111411919,https://www.immobiliare.it/annunci/111411919/,"Trilocale via Poggio Bracciolini, Crocifisso - Ponte Quattro Martiri, Padova", 640/mese,3 ,74 ,True
111085753,https://www.immobiliare.it/annunci/111085753/,"Trilocale vicolo Giuseppe Parini, Centro, Ponte San Nicolò", 580/mese,3 ,74 ,True
111594651,https://www.immobiliare.it/annunci/111594651/,"Trilocale via Sorio, Sacra Famiglia - Basso Isonzo, Padova", 675/mese,3 ,71 ,True
111003607,https://www.immobiliare.it/annunci/111003607/,"Trilocale via Giosuè Carducci, Centro, Montegrotto Terme", 670/mese,3 ,75 ,True
110774399,https://www.immobiliare.it/annunci/110774399/,"Trilocale via Curzola, Santissima Trinità, Padova", 670/mese,3 ,80 ,True
106918869,https://www.immobiliare.it/annunci/106918869/,"Quadrilocale ottimo stato, terzo piano, Crocifisso - Ponte Quattro Martiri, Padova", 900/mese,4 ,95 ,True
110776417,https://www.immobiliare.it/annunci/110776417/,"Trilocale via Europa, Centro, San Tommaso, Albignasego", 660/mese,3 ,84 ,True
105988369,https://www.immobiliare.it/annunci/105988369/,"Trilocale via Borgo Alberi, Centro, Montagnana", 550/mese,3 ,125 ,True
82113520,https://www.immobiliare.it/annunci/82113520/,"Trilocale ottimo stato, primo piano, Centro, Legnaro", 750/mese,3 ,70 ,True
111675791,https://www.immobiliare.it/annunci/111675791/,"Trilocale ottimo stato, quinto piano, Ponte di Brenta, Padova", 450/mese,3 ,132 ,True
112432435,https://www.immobiliare.it/annunci/112432435/,"Trilocale via Asiago, Paltana - Mandria, Padova", 600/mese,3 ,70 ,True
110898883,https://www.immobiliare.it/annunci/110898883/,"Trilocale via Monaco Padovano, San Camillo - Nazareth, Padova", 700/mese,3 ,75 ,True
111578109,https://www.immobiliare.it/annunci/111578109/,"Appartamento via Cesare Battisti, Semicentro, Este", 600/mese,5 ,120 ,True
103349772,https://www.immobiliare.it/annunci/103349772/,"Appartamento buono stato, secondo piano, San Giuseppe - San Giovanni, Padova", 900/mese,5 ,117 ,True
112070731,https://www.immobiliare.it/annunci/112070731/,"Trilocale via bragni, Mejaniga, Cadoneghe", 700/mese,3 ,85 ,True
111781707,https://www.immobiliare.it/annunci/111781707/,"Trilocale via Vincenzo Maria Coronelli, Montà - Sant'Ignazio, Padova", 690/mese,3 ,85 ,True
111397201,https://www.immobiliare.it/annunci/111397201/,"Trilocale via Monsignor Giovanni Fortin, Forcellini, Padova", 690/mese,3 ,78 ,True
95104138,https://www.immobiliare.it/annunci/95104138/,"Trilocale Riviera Tito Livio, Piazze - Duomo, Padova", 900/mese,3 ,80 ,True
111000741,https://www.immobiliare.it/annunci/111000741/,"Trilocale via Bressanone 9, Paltana - Mandria, Padova", 750/mese,3 ,81 ,True
111251697,https://www.immobiliare.it/annunci/111251697/,"Trilocale via Lorena, Camin, Padova", 680/mese,3 ,81 ,True
110693335,https://www.immobiliare.it/annunci/110693335/,"Trilocale via Natisone, Sacro Cuore, Padova", 720/mese,3 ,79 ,True
111475093,https://www.immobiliare.it/annunci/111475093/,"Trilocale via Orlando Galante, Stanga - Pio X, Padova", 675/mese,3 ,71 ,True
111198731,https://www.immobiliare.it/annunci/111198731/,"Trilocale via Isonzo, Sacra Famiglia - Basso Isonzo, Padova", 670/mese,3 ,77 ,True
112070733,https://www.immobiliare.it/annunci/112070733/,"Quadrilocale via giotto, Mejaniga, Cadoneghe", 800/mese,4 ,115 ,False
110963119,https://www.immobiliare.it/annunci/110963119/,"Quadrilocale 140 m², San Giuseppe - San Giovanni, Padova", 600/mese,4 ,140 ,True
112520083,https://www.immobiliare.it/annunci/112520083/,"Appartamento ottimo stato, Deserto, Este", 620/mese,5 ,92 ,True
105989723,https://www.immobiliare.it/annunci/105989723/,"Trilocale nuovo, primo piano, Centro, Ponte San Nicolò", 320/mese,3 ,10 ,True
112072091,https://www.immobiliare.it/annunci/112072091/,"Trilocale via Francesco Dorighello 8, Forcellini, Padova", 810/mese,3 ,72 ,True
